|K253CB      |98.5  MHz |FX |253 |DA  |                    |D  |-  |LIC    |ROSEAU                   |MN |US |BLFT-20161020ABL    |0.012  kW |0.012  kW |0.0     |0.0     |140690     |N |48 |51 |9.9   |W |95  |46 |14.0  |HEARTLAND CHRISTIAN BROADCASTERS, INC.                                      |   0.00 km |   0.00 mi |  0.00 deg |361.   m|361.0  m|-         |0.      |1023323 |       m|201610206 |0ef43f7d0fed489bbbb7c1b6063ebeb7   |d7a2e8a1fa2c4cf984a6c1b6063ebeb7   |
|K253CK      |98.5  MHz |FX |253 |ND  |                    |D  |-  |LIC    |STAPLES                  |MN |US |0000124139          |0.25   kW |0.25   kW |0.0     |0.0     |201190     |N |46 |21 |31.9  |W |94  |46 |57.1  |HBI RADIO BRAINERD/WADENA, LLC                                              |   0.00 km |   0.00 mi |  0.00 deg |427.   m|427.0  m|-         |-       |1304697 |       m|124139    |25076f917403c6d201741289fb1c05a2   |25076f917403c6d201741289fba105a9   |
|K253CL      |98.5  MHz |FX |253 |ND  |                    |D  |-  |LIC    |THIEF RIVER FALLS        |MN |US |BLFT-20190614AAE    |0.25   kW |0.25   kW |0.0     |0.0     |200074     |N |48 |7  |46.9  |W |96  |11 |12.1  |IOWA CITY BROADCASTING COMPANY, INC.                                        |   0.00 km |   0.00 mi |  0.00 deg |396.   m|396.0  m|-         |-       |-       |       m|201906149 |f06045d5a8784d808a55c1b6063ebeb7   |1acdc23e3b5041798628c1b6063ebeb7   |
|K254DJ      |98.7  MHz |FX |254 |ND  |                    |D  |-  |LIC    |BEMIDJI                  |MN |US |0000197253          |0.25   kW |0.25   kW |0.0     |0.0     |202081     |N |47 |26 |49.8  |W |94  |49 |25.0  |REAL PRESENCE RADIO                                                         |   0.00 km |   0.00 mi |  0.00 deg |533.   m|533.0  m|-         |-       |1025239 |       m|197253    |25076f918284a8770182850432f8001a   |25076f918284a8770182850433b60021   |
|K254DS      |98.7  MHz |FX |254 |ND  |                    |D  |-  |LIC    |GRAND RAPIDS             |MN |US |0000157980          |0.25   kW |0.25   kW |0.0     |0.0     |142037     |N |47 |14 |22.8  |W |93  |34 |34.7  |UNIVERSITY OF NORTHWESTERN - ST. PAUL                                       |   0.00 km |   0.00 mi |  0.00 deg |425.   m|425.0  m|-         |-       |-       |       m|157980    |25076ff37b7aa8ab017b7e72f9be0102   |25076ff37b7aa8ab017b7e72fa360109   |
|K254DT      |98.7  MHz |FX |254 |ND  |                    |D  |-  |LIC    |MANKATO                  |MN |US |0000245208          |0.25   kW |0.25   kW |0.0     |0.0     |203044     |N |44 |7  |39.0  |W |94  |2  |4.0   |SUBARCTIC MEDIA, LLC                                                        |   0.00 km |   0.00 mi |  0.00 deg |434.3  m|434.3  m|-         |-       |1023783 |       m|245208    |25076f918f81e1e0018f82c9a97c03a4   |25076f918f81e1e0018f82c9a9c303ab   |
|KLTA-FM     |98.7  MHz |FM |254 |ND  |H                   |C1 |-  |LIC    |MOORHEAD                 |MN |US |BMLH-20140826ABA    |100.   kW |100.   kW |177.0   |177.0   |21191      |N |46 |45 |34.9  |W |96  |36 |28.3  |RADIO FARGO-MOORHEAD, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |463.   m|463.0  m|-         |-       |1024630 |       m|201408264 |591bdf2c62854b2590d0c1b6063ebeb7   |f908f45507864261a81ac1b6063ebeb7   |
|KLTA-FM     |98.7  MHz |FS |254 |ND  |H                   |C1 |-  |LIC    |MOORHEAD                 |MN |US |BXLH-20140603ABH    |2.     kW |2.     kW |40.0    |40.0    |21191      |N |46 |52 |1.8   |W |96  |49 |21.2  |RADIO FARGO-MOORHEAD, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |310.   m|310.0  m|-         |-       |-       |       m|201406034 |d5b8e1ecfaba4ae8b5f9c1b6063ebeb7   |ee5ae862bd814321a20fc1b6063ebeb7   |
|KISD        |98.7  MHz |FM |254 |ND  |                    |C0 |-  |LIC    |PIPESTONE                |MN |US |BLH-20160119AAN     |100.   kW |100.   kW |330.0   |330.0   |70738      |N |43 |53 |51.9  |W |95  |56 |51.1  |CHRISTENSEN BROADCASTING, LLC                                               |   0.00 km |   0.00 mi |  0.00 deg |851.   m|851.0  m|-         |-       |1003305 |       m|201601190 |0c2d81ce3626491895eac1b6063ebeb7   |6f91c171551d4dd2b7c5c1b6063ebeb7   |
|K254CM      |98.7  MHz |FX |254 |DA  |                    |D  |-  |LIC    |WINONA                   |MN |US |BLFT-20180409AAL    |0.25   kW |0.25   kW |0.0     |0.0     |149983     |N |44 |2  |30.9  |W |91  |40 |47.5  |LEIGHTON RADIO HOLDINGS, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |423.   m|423.0  m|-         |225.    |1024489 |       m|201804098 |1d882b64f0ca4b96989ec1b6063ebeb7   |ebdb0871a4ba4670b9bfc1b6063ebeb7   |
|KTCO        |98.9  MHz |FM |255 |ND  |                    |C1 |-  |LIC    |DULUTH                   |MN |US |BLH-19980211KB      |100.   kW |100.   kW |183.0   |183.0   |26591      |N |46 |47 |26.8  |W |92  |6  |59.7  |MIDWEST COMMUNICATIONS, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |486.   m|486.0  m|-         |-       |1024123 |       m|199802110 |9e957ded7b7f4a59b898c1b6063ebeb7   |0f55b1652d924e14ab2dc1b6063ebeb7   |
|K255AN      |98.9  MHz |FX |255 |DA  |                    |D  |-  |LIC    |HAYFIELD                 |MN |US |BLFT-20190325AAQ    |-      kW |0.25   kW |0.0     |0.0     |3342       |N |43 |53 |13.4  |W |92  |50 |56.9  |MINN-IOWA CHRISTIAN BROADCASTING, INC.                                      |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|462.   m|-         |0.      |-       |       m|201903259 |732b12cc3da94cafb6fdc1b6063ebeb7   |33cecf8e970d4bf9b86bc1b6063ebeb7   |
|KRSM-LP     |98.9  MHz |FL |255 |ND  |                    |LP1|-  |LIC    |MINNEAPOLIS              |MN |US |0000214357          |0.1    kW |-      kW |28.0    |0.0     |196844     |N |44 |56 |54.8  |W |93  |16 |12.8  |PILLSBURY UNITED COMMUNITIES                                                |   0.00 km |   0.00 mi |  0.00 deg |293.   m|0.0    m|-         |-       |-       |       m|214357    |25076f9187ba75ea0187d7f758910a69   |25076f9187ba75ea0187d7f758e00a70   |
|KZPK        |98.9  MHz |FM |255 |ND  |                    |C2 |-  |LIC    |PAYNESVILLE              |MN |US |BLH-20131028AFJ     |24.    kW |24.    kW |220.0   |220.0   |57562      |N |45 |34 |2.9   |W |94  |30 |43.0  |LEIGHTON ENTERPRISES, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |582.   m|582.0  m|-         |-       |1025394 |       m|201310281 |246aae7d4f454126b2b4c1b6063ebeb7   |950dd66c7b874a30a42cc1b6063ebeb7   |
|KZPK        |98.9  MHz |FS |255 |ND  |                    |C2 |-  |CP     |PAYNESVILLE              |MN |US |BXPH-20190307AAG    |2.8    kW |2.8    kW |99.0    |99.0    |57562      |N |45 |32 |20.9  |W |94  |10 |6.0   |LEIGHTON ENTERPRISES, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |418.   m|418.0  m|-         |-       |1025393 |       m|201903079 |242ab3a6d1a247a09f86c1b6063ebeb7   |2f89c10d0027455997d5c1b6063ebeb7   |
|KZPK        |98.9  MHz |FS |255 |ND  |                    |C2 |-  |LIC    |PAYNESVILLE              |MN |US |0000183018          |2.1    kW |2.1    kW |99.0    |99.0    |57562      |N |45 |32 |20.9  |W |94  |10 |6.0   |LEIGHTON ENTERPRISES, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |418.   m|418.0  m|-         |-       |1025393 |       m|183018    |25076f9174e3c0e30174ea755a220269   |25076f9174e3c0e30174ea755a930270   |
|K255CZ      |98.9  MHz |FX |255 |ND  |                    |D  |-  |LIC    |RED WING                 |MN |US |BLFT-20190125AAC    |0.25   kW |0.25   kW |0.0     |0.0     |142579     |N |44 |32 |13.9  |W |92  |31 |20.7  |Q MEDIA GROUP, LLC                                                          |   0.00 km |   0.00 mi |  0.00 deg |363.   m|363.0  m|-         |-       |1022930 |       m|201901259 |f0bf6c8c62b84d0caa05c1b6063ebeb7   |f8712f9038854275b5c8c1b6063ebeb7   |
|KNLW-LP     |98.9  MHz |FL |255 |ND  |                    |LP1|-  |LIC    |ROCHESTER                |MN |US |BLL-20080828AAC     |0.075  kW |0.075  kW |34.7    |0.0     |126358     |N |44 |5  |29.8  |W |92  |31 |3.6   |NEW LIFE WORSHIP CENTER                                                     |   0.00 km |   0.00 mi |  0.00 deg |372.   m|0.0    m|-         |-       |-       |       m|200808280 |51f96f472b314ccca219c1b6063ebeb7   |b2e904d7ac524002be93c1b6063ebeb7   |
|W256BC      |99.1  MHz |FX |256 |ND  |                    |D  |-  |LIC    |EVELETH                  |MN |US |BLFT-20070614AAD    |0.01   kW |0.01   kW |125.9   |0.0     |153272     |N |47 |29 |13.7  |W |92  |31 |13.6  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |570.   m|570.0  m|-         |-       |-       |       m|200706147 |fb257acb4ebf4d28a3b7c1b6063ebeb7   |beea128e3c7349b7b75ac1b6063ebeb7   |
|KEEZ-FM     |99.1  MHz |FM |256 |ND  |                    |C1 |-  |LIC    |MANKATO                  |MN |US |BLH-20010420AAG     |100.   kW |100.   kW |239.0   |239.0   |21193      |N |44 |3  |5.9   |W |94  |17 |59.9  |ALPHA 3E LICENSEE LLC                                                       |   0.00 km |   0.00 mi |  0.00 deg |543.   m|543.0  m|-         |-       |1220367 |       m|200104200 |e9a1d4cc61b24afbbfdec1b6063ebeb7   |0a72a2798f2b46ffb57ac1b6063ebeb7   |
|KPJT-LP     |99.1  MHz |FL |256 |ND  |                    |LP1|-  |LIC    |MAPLE GROVE              |MN |US |0000125031          |0.1    kW |0.1    kW |5.0     |5.0     |197583     |N |45 |3  |58.9  |W |93  |22 |43.8  |MG COMMUNITY BROADCASTING                                                   |   0.00 km |   0.00 mi |  0.00 deg |285.   m|285.0  m|-         |-       |-       |       m|125031    |25076f9175292f2601755394a2971149   |25076f9175292f2601755394a3161150   |
|WVIC-LP     |99.1  MHz |FL |256 |ND  |                    |LP1|-  |LIC    |SAINT PAUL               |MN |US |0000106417          |0.1    kW |0.1    kW |30.0    |30.0    |196635     |N |44 |57 |17.9  |W |93  |2  |32.8  |VICTORIA THEATRE PROJECT                                                    |   0.00 km |   0.00 mi |  0.00 deg |310.   m|310.0  m|-         |-       |-       |       m|106417    |25076f91705fb47e017069bb32830619   |25076f91705fb47e017069bb33250620   |
|KLLZ-FM     |99.1  MHz |FM |256 |ND  |                    |C1 |-  |LIC    |WALKER                   |MN |US |BLH-20150225ACG     |100.   kW |100.   kW |160.0   |160.0   |28656      |N |47 |22 |10.8  |W |94  |52 |55.0  |HBI RADIO BEMIDJI, LLC                                                      |   0.00 km |   0.00 mi |  0.00 deg |587.   m|587.0  m|-         |-       |1060558 |       m|201502250 |6fa76d4d9f6e43018fccc1b6063ebeb7   |6ef7e3ea64e04ebd8f18c1b6063ebeb7   |
|KXRZ        |99.3  MHz |FM |257 |ND  |                    |C3 |-  |LIC    |ALEXANDRIA               |MN |US |BLH-20170623ABI     |12.    kW |12.    kW |82.2    |82.2    |6651       |N |45 |52 |46.9  |W |95  |18 |36.1  |LEIGHTON RADIO HOLDINGS, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |506.3  m|506.3  m|-         |-       |1230916 |       m|201706230 |cadb3c55d6474ebe9139c1b6063ebeb7   |37907f3ab51747619083c1b6063ebeb7   |
|KXRZ        |99.3  MHz |FS |257 |ND  |                    |A  |-  |LIC    |ALEXANDRIA               |MN |US |BXLH-20130906AAW    |2.     kW |2.     kW |27.0    |27.0    |6651       |N |45 |52 |37.9  |W |95  |22 |41.1  |LEIGHTON RADIO HOLDINGS, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |451.6  m|451.6  m|-         |-       |1211114 |       m|201309063 |b64c3fcd349c467e906dc1b6063ebeb7   |1ee37a82ebcb4812aff2c1b6063ebeb7   |
|K257EP      |99.3  MHz |FX |257 |ND  |                    |D  |-  |LIC    |DILWORTH                 |MN |US |0000127037          |0.25   kW |0.25   kW |0.0     |0.0     |156499     |N |46 |51 |23.8  |W |96  |44 |26.4  |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |364.   m|364.0  m|-         |-       |1059614 |       m|127037    |25076f9175f1636b0175f7f057ea0252   |25076f9175f1636b0175f7f0585c0259   |
|K257FP      |99.3  MHz |FX |257 |ND  |                    |D  |-  |MOD    |PIPESTONE                |MN |US |0000220270          |0.205  kW |0.205  kW |0.0     |0.0     |139317     |N |43 |53 |52.0  |W |95  |56 |51.0  |CHRISTENSEN BROADCASTING, LLC                                               |   0.00 km |   0.00 mi |  0.00 deg |858.3  m|858.3  m|-         |-       |1003305 |       m|220270    |25076f918a43681a018a4c6868380f7a   |25076f918a43681a018a4c6868960f81   |
|K257FP      |99.3  MHz |FX |257 |ND  |                    |D  |-  |LIC    |PIPESTONE                |MN |US |BLFT-20180907ADS    |0.25   kW |0.25   kW |0.0     |0.0     |139317     |N |43 |53 |51.9  |W |95  |56 |51.1  |CHRISTENSEN BROADCASTING, LLC                                               |   0.00 km |   0.00 mi |  0.00 deg |858.   m|858.0  m|-         |-       |1003305 |       m|201809078 |34095035c33c4b42a3dfc1b6063ebeb7   |4c4a834b404849a88ccfc1b6063ebeb7   |
|KWMN        |99.3  MHz |FM |257 |DA  |                    |C3 |-  |LIC    |RUSHFORD                 |MN |US |BLH-19950130KC      |11.    kW |11.    kW |151.0   |151.0   |72153      |N |43 |56 |31.8  |W |91  |43 |9.5   |LEIGHTON RADIO HOLDINGS, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |481.   m|481.0  m|-         |0.      |-       |       m|199501300 |faedb7f5ad554245b6efc1b6063ebeb7   |f7ad1befa69e4a799208c1b6063ebeb7   |
|K257GK      |99.3  MHz |FX |257 |ND  |                    |D  |-  |LIC    |ST. CLOUD                |MN |US |BLFT-20180119ABA    |0.25   kW |0.25   kW |0.0     |0.0     |200117     |N |45 |32 |20.9  |W |94  |10 |6.0   |LEIGHTON ENTERPRISES, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |440.   m|440.0  m|-         |-       |1025393 |       m|201801198 |c14e8ae88a6042a899dec1b6063ebeb7   |a72d66d76a70493da175c1b6063ebeb7   |
|KKDQ        |99.3  MHz |FM |257 |ND  |                    |C3 |-  |LIC    |THIEF RIVER FALLS        |MN |US |BLH-19951030KC      |18.    kW |18.    kW |118.0   |118.0   |3245       |N |48 |3  |21.9  |W |96  |22 |24.2  |IOWA CITY BROADCASTING COMPANY, INC.                                        |   0.00 km |   0.00 mi |  0.00 deg |434.   m|434.0  m|-         |-       |1025597 |       m|199510301 |eda72b5519fd451586b3c1b6063ebeb7   |e3810d5ef5d546d6b78ec1b6063ebeb7   |
|KBHW        |99.5  MHz |FM |258 |ND  |                    |C1 |-  |LIC    |INTERNATIONAL FALLS      |MN |US |BLED-20111229AAG    |100.   kW |100.   kW |171.0   |171.0   |42902      |N |48 |33 |44.8  |W |93  |49 |21.6  |HEARTLAND CHRISTIAN BROADCASTERS                                            |   0.00 km |   0.00 mi |  0.00 deg |513.   m|513.0  m|-         |-       |1023417 |       m|201112291 |e7e2c08fcd9b44b0a1e4c1b6063ebeb7   |c40de787a12e407a8c60c1b6063ebeb7   |
|KSJN        |99.5  MHz |FM |258 |ND  |H                   |C  |-  |LIC    |MINNEAPOLIS              |MN |US |0000125207          |100.   kW |100.   kW |315.0   |315.0   |42911      |N |45 |3  |29.9  |W |93  |7  |27.8  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |593.   m|593.0  m|-         |-       |1022899 |       m|125207    |25076ff37571d310017579b658aa01b7   |25076ff37571d310017579b658ff01be   |
|KSJN        |99.5  MHz |FS |258 |ND  |H                   |C  |-  |LIC    |MINNEAPOLIS              |MN |US |BMLED-20081016ADN   |32.6   kW |32.6   kW |251.0   |251.0   |42911      |N |44 |58 |33.9  |W |93  |16 |20.8  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |519.   m|519.0  m|-         |-       |1029019 |       m|200810160 |019ffacdd7b444ed93cbc1b6063ebeb7   |42658e0beae64840871dc1b6063ebeb7   |
|KSJN        |99.5  MHz |FS |258 |ND  |H                   |C  |-  |LIC    |MINNEAPOLIS              |MN |US |BMLED-19990902AAS   |40.    kW |40.    kW |251.0   |251.0   |42911      |N |44 |58 |33.9  |W |93  |16 |20.8  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |519.   m|519.0  m|-         |-       |1029019 |       m|199909029 |2dd56c3107ce4bd892c0c1b6063ebeb7   |61f2dd68cbf34f9ca5a0c1b6063ebeb7   |
|KPRW        |99.5  MHz |FM |258 |ND  |                    |A  |-  |LIC    |PERHAM                   |MN |US |BLH-20151231AAS     |6.     kW |6.     kW |99.0    |99.0    |31058      |N |46 |33 |20.9  |W |95  |27 |46.1  |LEIGHTON RADIO HOLDINGS, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |524.   m|524.0  m|-         |-       |1024486 |       m|201512311 |fc2b37c6b01d458bb188c1b6063ebeb7   |5e095042422044e69101c1b6063ebeb7   |
|KTWH-LP     |99.5  MHz |FL |258 |ND  |                    |LP1|-  |LIC    |TWO HARBORS              |MN |US |BLL-20150922ADB     |0.1    kW |0.1    kW |-2.0    |0.0     |192672     |N |47 |2  |30.0  |W |91  |40 |7.0   |TWO HARBORS COMMUNITY RADIO                                                 |   0.00 km |   0.00 mi |  0.00 deg |277.2  m|0.0    m|-         |-       |-       |       m|201509220 |d55b6adfc277464eb0ebc1b6063ebeb7   |44aa08e460cf4d1696aec1b6063ebeb7   |
|KXDL        |99.7  MHz |FM |259 |ND  |                    |A  |-  |LIC    |BROWERVILLE              |MN |US |BLH-19920526KB      |6.     kW |6.     kW |95.0    |95.0    |53301      |N |46 |3  |11.8  |W |94  |50 |47.0  |D&K DISTRIBUTORS, INC.                                                      |   0.00 km |   0.00 mi |  0.00 deg |500.   m|500.0  m|-         |-       |-       |       m|199205260 |fddcd8c1966648f2945bc1b6063ebeb7   |239de82279f6401cb121c1b6063ebeb7   |
|K259CW      |99.7  MHz |FX |259 |ND  |                    |D  |-  |LIC    |FOSSTON                  |MN |US |BLFT-20160729ADV    |0.25   kW |0.25   kW |0.0     |0.0     |150140     |N |47 |33 |47.9  |W |95  |43 |30.1  |R&J BROADCASTING, INC.                                                      |   0.00 km |   0.00 mi |  0.00 deg |443.   m|443.0  m|-         |-       |1060834 |       m|201607296 |e644a9aa2ba24011b394c1b6063ebeb7   |dc44251de83f455c9613c1b6063ebeb7   |
|KARZ        |99.7  MHz |FM |259 |ND  |                    |C1 |-  |LIC    |MARSHALL                 |MN |US |BLH-20171027AAC     |100.   kW |100.   kW |213.0   |213.0   |35127      |N |44 |16 |56.9  |W |96  |18 |56.1  |SUBARCTIC MEDIA, LLC                                                        |   0.00 km |   0.00 mi |  0.00 deg |766.   m|766.0  m|-         |-       |1247660 |       m|201710271 |feef4c5048bc47a98a24c1b6063ebeb7   |3f8ff524b29a49b6a326c1b6063ebeb7   |
